genome	subtype	instances
AG-909-G09	RM_type_II	1
AG-461-N05	dGTPase	1
AG-447-J03	dGTPase	1
AG-891-D22	dGTPase	1
AG-891-D22	RM_type_II	1
AH-326-B05	RM_type_II	1
AG-896-A02	dGTPase	1
AG-905-P20	dGTPase	1
AG-905-P20	RM_type_II	1
AG-325-N14	RM_type_II	1
AG-909-A05	RM_type_II	1
AG-892-O19	RM_type_II	1
AG-892-O19	dGTPase	1
AG-896-I08	RM_type_II	1
AG-896-I08	dGTPase	1
AG-896-J18	dGTPase	1
AG-337-K20	dGTPase	1
AH-287-N13	Mza	1
AH-287-N13	Pycsar_unknown	1
AG-390-C23	dGTPase	1
AG-422-C23	RM_type_II	1
AG-422-C23	dGTPase	1
AG-453-G03	RM_type_II	1
AG-453-G03	dGTPase	1
AG-917-J06	dGTPase	1
AH-326-B07	dGTPase	1
AG-900-N04	RM_type_II	1
AG-913-P07	RM_type_II	1
AG-337-K21	RM_type_II	1
AG-912-J11	dGTPase	1
AG-912-J11	RM_type_II	1
AG-915-P11	RM_type_II	1
AG-915-P11	dGTPase	1
AH-321-J22	RM_type_II	1
AG-911-I14	Pycsar_unknown	1
AG-343-J21	RM_type_II	1
AG-325-C05	Mza_other	1
AG-325-C05	Druantia_other	1
AG-390-P04	dGTPase	1
AG-343-L23	dGTPase	1
AG-904-F17	dGTPase	1
AG-904-F17	RM_type_II	1
AG-912-K10	RM_type_II	1
AG-349-J21	RM_type_II	1
AG-422-L21	dGTPase	1
AG-912-J20	Zorya_other	1
AG-470-F02	RM_type_II	1
AG-333-D02	dGTPase	1
AH-321-O13	dGTPase	1
AG-325-D16	RM_type_II	1
AG-337-A13	RM_type_II	1
AG-337-A17	RM_type_II	1
AG-899-M20	dGTPase	1
AG-915-P08	dGTPase	1
AG-457-C17	RM_type_II	1
AG-915-G14	RM_type_II	1
AG-915-G14	dGTPase	1
AG-918-N23	Mza_other	1
AG-918-N23	dGTPase	1
AG-360-C19	RM_type_II	1
AG-360-P16	Zorya_other	1
AG-337-M10	dGTPase	1
AG-897-A21	RM_type_II	1
AG-899-E09	RM_type_II	1
AG-898-P17	RM_type_II	1
AG-904-A10	RM_type_II	1
AH-321-J23	dGTPase	1
AG-359-J14	Mza	1
AH-287-O20	RM_type_II	1
AH-287-O20	dGTPase	1
AG-435-O10	RM_type_II	1
AG-404-G19	RM_type_II	1
AG-893-P10	RM_type_II	1
AG-893-P10	dGTPase	1
AG-426-D13	dGTPase	1
AG-426-E13	RM_type_II	1
AG-461-F13	dGTPase	1
AG-896-K10	RM_type_II	1
AG-896-K10	dGTPase	1
AH-321-C10	dGTPase	1
AG-337-N20	RM_type_II	2
AG-895-E05	RM_type_II	1
AG-422-M03	Mza_other	1
AG-422-M03	RM_type_II	1
AG-333-K07	RM_type_II	1
AG-457-N15	dGTPase	1
AG-920-L11	dGTPase	1
AG-920-L11	RM_type_II	1
AG-913-O20	Mza_other	1
AH-287-L10	dGTPase	1
AG-896-P03	RM_type_II	1
AG-447-C21	RM_type_II	1
AG-447-C21	dGTPase	1
AG-893-N14	RM_type_II	1
AG-453-E17	Mza	1
AH-321-I02	dGTPase	1
AH-321-I02	RM_type_II	1
AG-325-P16	dGTPase	1
AG-325-P16	RM_type_II	1
AG-430-A23	RM_type_II	1
AG-359-D22	Hma	1
AG-913-G10	RM_type_II	1
AG-917-I05	RM_type_II	1
AG-917-I05	dGTPase	1
AG-360-G06	dGTPase	1
AG-435-J14	RM_type_II	1
AG-470-E16	RM_type_II	1
AG-913-G15	RM_type_II	1
AG-891-E22	RM_type_II	1
AG-435-E13	RM_type_II	1
AG-435-E13	dGTPase	1
AG-895-B20	Zorya_other	1
AG-333-L06	dGTPase	1
AG-333-C17	RM_type_II	1
AG-333-C17	dGTPase	1
AH-326-L19	dGTPase	1
AG-912-K11	Zorya_other	1
AG-461-N09	RM_type_II	1
AG-907-C17	dGTPase	1
AH-324-J19	RM_type_II	1
AH-324-N03	RM_type_II	1
AH-324-N03	dGTPase	1
AG-349-D16	dGTPase	1
AG-896-P15	dGTPase	1
AG-349-B19	RM_type_II	1
AG-422-I15	RM_type_II	1
AG-916-L04	dGTPase	1
AG-910-A16	RM_type_II	1
AG-915-G06	Mza	1
AH-324-I08	RM_type_II	1
AH-324-I08	dGTPase	1
AG-447-G05	RM_type_II	1
AG-891-D05	dGTPase	1
AG-916-A18	dGTPase	1
AG-410-O08	dGTPase	1
AG-410-O08	RM_type_II	1
AG-896-K14	RM_type_II	1
AH-287-D22	RM_type_II	1
AG-900-K14	RM_type_II	1
AG-435-J02	dGTPase	1
AG-917-J22	dGTPase	1
AG-917-J22	RM_type_II	1
AG-439-P01	RM_type_II	1
AG-404-B05	dGTPase	1
AG-435-K07	dGTPase	1
AG-349-D17	RM_type_II	1
AG-461-B21	dGTPase	1
AG-461-B21	RM_type_II	1
AG-915-C21	RM_type_II	1
AG-337-C06	Zorya_other	1
AG-410-K13	dGTPase	1
AH-287-D11	RM_type_II	1
AG-360-N21	Cas_adaptation	1
AG-422-P18	dGTPase	1
AG-911-D09	dGTPase	1
AG-916-K21	Pycsar_unknown	1
AG-899-E14	dGTPase	1
AG-899-E14	Mza_other	1
AG-447-O08	RM_type_II	1
AG-447-O08	dGTPase	1
AG-896-I06	RM_type_II	1
AG-349-L17	dGTPase	1
AH-321-E06	RM_type_II	1
AG-360-G14	RM_type_II	1
AG-920-E11	dGTPase	1
AG-319-L14	Cas_Class1_TypeI_subtypeF_v2	1
AH-324-J11	RM_type_II	1
AG-435-J18	RM_type_II	1
AG-435-J18	dGTPase	1
AG-435-N09	RM_type_II	1
AG-896-G23	Zorya_other	1
AG-461-F16	RM_type_II	1
AG-461-F16	dGTPase	1
AG-907-B20	RM_type_II	1
AG-337-D19	dGTPase	1
AG-337-D19	RM_type_II	1
AG-910-C03	dGTPase	1
AH-326-I06	dGTPase	1
AH-326-I06	RM_type_II	2
AG-898-E17	dGTPase	1
AG-898-E17	RM_type_II	1
AG-896-K09	dGTPase	1
AG-896-K09	RM_type_II	2
AG-447-C11	dGTPase	1
AG-313-K10	dGTPase	1
AH-326-M15	RM_type_II	1
AG-333-M06	RM_type_II	1
AG-909-O06	dGTPase	1
AG-909-O06	RM_type_II	1
AG-447-F03	RM_type_II	1
AG-447-F03	dGTPase	1
AG-337-B07	dGTPase	1
AG-461-J09	dGTPase	1
AG-461-J09	RM_type_II	1
AG-464-L02	dGTPase	1
AG-893-P11	RM_type_II	1
AG-910-B23	RM_type_II	1
AG-891-L02	RM_type_II	1
AG-891-L02	dGTPase	1
AG-899-N21	dGTPase	1
AG-914-M21	RM_type_II	1
AG-359-A09	dGTPase	1
AG-904-K09	RM_type_II	1
AG-390-O04	dGTPase	1
AG-390-O04	RM_type_II	1
AH-324-K02	Viperin_solo	1
AG-390-I07	RM_type_II	1
AG-911-E04	RM_type_II	1
AG-911-E04	dGTPase	1
AG-891-A17	dGTPase	1
AG-891-A17	RM_type_II	1
AG-903-F15	TerY_other	1
AG-903-F15	Zorya_other	1
AG-908-E17	RM_type_II	1
AG-920-K13	dGTPase	1
AG-920-K13	RM_type_II	1
AG-891-D20	RM_type_II	1
AG-907-N10	RM_type_II	1
AG-920-E03	Pycsar_unknown	1
AG-920-E03	RM_type_II	2
AG-435-I13	Zorya_other	1
AG-914-M14	RM_type_II	2
AG-914-M14	dGTPase	1
AG-414-M08	dGTPase	1
AG-333-I17	dGTPase	1
AH-324-P13	RM_type_II	1
AG-916-L11	RM_type_II	1
AG-916-L11	dGTPase	1
AH-321-G20	Zorya_type_I	1
AH-321-G20	dGTPase	1
AG-447-N07	dGTPase	1
AG-447-N07	Zorya_other	1
AH-326-I04	dGTPase	1
AG-439-C07	dGTPase	1
AG-900-J21	RM_type_II	2
AG-908-E18	RM_type_II	1
AG-359-E08	RM_type_II	2
AG-895-O05	dGTPase	1
AG-410-N09	RM_type_II	1
AG-337-M14	RM_type_II	1
AG-435-E14	RM_type_II	1
AG-435-E14	dGTPase	1
AG-916-O06	RM_type_II	1
AG-916-O06	dGTPase	1
AG-913-L03	RM_type_II	1
AG-913-L03	dGTPase	1
AG-349-D18	Pycsar_unknown	1
AG-919-J10	RM_type_II	1
AG-912-K17	dGTPase	1
AG-907-B22	RM_type_II	1
AH-324-O17	dGTPase	1
AG-390-I20	dGTPase	1
AG-891-L08	RM_type_II	1
AG-913-M06	RM_type_II	1
AG-898-F11	Zorya_other	1
AG-426-E17	RM_type_II	1
AG-426-E17	dGTPase	1
AG-426-G02	dGTPase	1
AG-426-G02	RM_type_II	1
AG-909-N22	RM_type_II	1
AG-313-M07	dGTPase	1
AG-905-E21	dGTPase	1
AG-916-K23	dGTPase	1
AG-457-N04	dGTPase	1
AG-903-O18	RM_type_II	1
AG-903-O18	dGTPase	1
AG-893-C02	DRT_other	1
AG-893-C02	PbeABCD	1
AG-899-M19	dGTPase	1
AG-912-K07	dGTPase	1
AG-447-C07	RM_type_II	1
AG-447-C07	dGTPase	1
AG-325-F23	dGTPase	1
AG-911-E22	RM_type_II	1
AG-911-F16	dGTPase	1
AG-911-F16	RM_type_II	1
AH-324-G08	dGTPase	1
AG-891-A14	dGTPase	1
AG-891-A14	Cas_type_other	1
AG-903-F09	dGTPase	1
AG-903-F09	RM_type_II	1
AG-920-C09	RM_type_II	1
AG-912-A14	RM_type_II	1
AG-899-G03	RM_type_II	1
AG-899-G03	dGTPase	1
AH-324-J06	dGTPase	1
AG-895-O19	dGTPase	1
AG-343-N17	RM_type_II	1
AG-414-I09	RM_type_II	1
AG-414-I09	dGTPase	1
AG-447-N02	dGTPase	1
AG-447-N02	RM_type_II	1
AG-426-E14	RM_type_II	1
AG-426-E14	dGTPase	1
AG-910-J03	RM_type_II	1
AG-900-K11	Zorya_other	1
AG-900-K11	dGTPase	1
AG-904-K22	Zorya_other	1
AG-457-E02	RM_type_II	1
AG-457-E02	Pycsar_unknown	1
AH-326-D14	RM_type_II	1
AH-326-D14	dGTPase	1
AG-919-I10	RM_type_II	1
AG-325-B10	dGTPase	1
AG-325-B10	RM_type_II	1
AG-426-O08	RM_type_II	1
AG-908-N06	Pycsar_unknown	1
AG-910-O09	RM_type_II	1
AG-349-L08	RM_type_II	1
AG-919-C02	dGTPase	1
AG-919-C02	RM_type_II	1
AG-895-K10	RM_type_II	1
AG-895-K10	dGTPase	1
AG-919-J14	RM_type_II	1
AH-326-G03	Zorya_other	1
AG-325-E11	RM_type_II	1
AG-904-L02	RM_type_II	1
AG-904-L02	dGTPase	1
AG-896-A11	RM_type_II	1
AG-893-L10	Zorya_other	1
AG-893-L10	PbeABCD	1
AG-457-K15	RM_type_II	1
AG-918-O11	RM_type_II	1
AG-349-M05	dGTPase	1
AG-893-D21	Zorya_other	1
AG-414-L04	dGTPase	1
AG-414-L04	RM_type_II	1
AG-910-O15	dGTPase	1
AG-910-O20	dGTPase	1
AG-910-O20	RM_type_II	1
AG-349-C08	DRT_other	1
AG-913-C03	dGTPase	1
AG-913-C03	RM_type_II	1
AG-917-D08	RM_type_II	1
AG-917-D08	dGTPase	1
AG-359-K09	RM_type_II	1
AG-359-K09	dGTPase	1
AG-390-A03	RM_type_II	2
AG-390-A03	dGTPase	1
AG-414-K17	RM_type_II	1
AH-324-J07	dGTPase	1
AH-324-J07	RM_type_II	1
AG-457-E04	dGTPase	1
AG-919-J19	RM_type_II	1
AG-912-A22	RM_type_II	1
AG-912-A22	dGTPase	1
AG-911-E03	dGTPase	1
AG-464-E21	RM_type_II	1
AG-910-M07	dGTPase	1
AG-918-D22	RM_type_II	1
AG-422-N03	dGTPase	1
AG-422-N03	Zorya_other	1
AG-430-L02	RM_type_II	1
AG-435-A16	RM_type_II	1
AG-360-D04	RM_type_II	1
AG-360-D04	dGTPase	1
AG-899-G04	RM_type_II	1
AG-410-N14	DRT_class_I	1
AG-337-I10	Mza	1
AG-337-I10	dGTPase	1
AG-894-L16	RM_type_II	1
AG-898-P10	RM_type_II	1
AG-894-L17	dGTPase	1
AG-894-L17	RM_type_II	1
AG-325-E07	RM_type_II	1
AG-422-L16	dGTPase	1
AG-343-F17	dGTPase	1
AG-893-L06	dGTPase	1
AG-893-L06	RM_type_II	1
AG-343-F06	dGTPase	1
AG-908-A03	RM_type_II	1
AG-909-E02	RM_type_II	1
AG-333-G21	RM_type_II	1
AG-913-K15	dGTPase	1
AG-414-D07	RM_type_II	1
AG-422-O14	dGTPase	1
AG-422-O14	RM_type_II	1
AG-404-K04	dGTPase	1
AG-896-L20	RM_type_II	1
AG-896-L20	dGTPase	1
AG-894-A16	Zorya_other	1
AH-326-O21	Mza_other	1
AH-326-O21	dGTPase	1
AG-325-J15	dGTPase	1
AG-435-G05	dGTPase	2
AG-313-M16	RM_type_II	1
AG-313-N13	dGTPase	1
AG-453-C23	dGTPase	1
AH-326-O20	dGTPase	1
AH-326-O20	RM_type_II	2
AG-920-P15	dGTPase	1
AG-430-G11	RM_type_II	1
AG-430-G11	dGTPase	1
AG-439-I19	RM_type_II	1
AG-439-I19	dGTPase	1
AG-325-N09	dGTPase	1
AG-325-N09	RM_type_II	1
AG-349-L03	RM_type_II	1
AG-470-I08	dGTPase	1
AG-914-N11	RM_type_II	1
AG-917-A15	RM_type_II	1
AG-892-A06	dGTPase	1
AG-404-N03	RM_type_II	1
AG-913-C18	RM_type_II	1
AG-435-C08	dGTPase	1
AG-435-C10	RM_type_II	1
AG-892-N21	Zorya_other	1
AG-333-C07	dGTPase	1
AG-333-C07	RM_type_II	1
AG-333-C20	dGTPase	1
AH-287-C18	dGTPase	1
AG-910-G13	Zorya_other	1
AG-426-N03	dGTPase	1
AG-453-D10	RM_type_II	1
AG-343-E16	Mza	1
AG-343-E16	dGTPase	1
AG-360-M22	dGTPase	1
AG-360-M22	RM_type_II	1
AG-912-L10	Mza_other	1
AG-325-O17	dGTPase	1
AG-410-I20	RM_type_II	1
AG-447-K13	dGTPase	1
AG-908-D05	dGTPase	1
AG-343-E15	dGTPase	1
AG-404-L16	Pycsar_unknown	1
AG-422-L03	RM_type_II	1
AG-313-J13	dGTPase	1
AG-900-P10	RM_type_II	1
AG-900-P04	RM_type_II	1
AG-360-O21	RM_type_II	1
AG-360-O21	dGTPase	1
AG-404-C05	dGTPase	1
AG-313-D21	RM_type_II	1
AG-414-G06	dGTPase	1
AG-426-C04	dGTPase	1
AG-426-C04	RM_type_II	1
AG-430-F08	dGTPase	1
AG-435-A10	RM_type_II	1
AG-365-G02	dGTPase	1
AG-365-K17	RM_type_II	1
AG-892-B03	dGTPase	1
AG-333-F03	dGTPase	1
AG-892-A10	dGTPase	1
AG-892-A10	Zorya_other	1
AG-892-P23	RM_type_II	1
AG-390-D22	dGTPase	1
AG-390-N06	RM_type_II	1
AG-390-N06	dGTPase	1
AG-891-F06	Mza	1
AG-891-F06	Zorya_other	1
AG-337-C21	dGTPase	1
AG-337-C21	RM_type_II	1
AG-895-D10	dGTPase	1
AG-894-M06	dGTPase	1
AG-426-E23	Pycsar_unknown	1
AG-430-J07	dGTPase	1
AG-313-B19	RM_type_II	1
AG-313-D20	RM_type_II	1
AG-313-G06	dGTPase	1
AG-313-A04	RM_type_II	2
AG-313-F18	Mza	1
AG-337-C19	dGTPase	1
AG-337-J11	dGTPase	1
AG-343-G20	dGTPase	1
AG-453-L21	RM_type_II	1
AG-343-K16	Zorya_other	1
AG-362-L17	dGTPase	1
AG-365-C05	dGTPase	1
AG-337-F15	RM_type_II	1
AG-337-J09	RM_type_II	1
AG-337-P03	RM_type_II	1
AG-337-P04	dGTPase	1
AG-337-P04	RM_type_II	1
AG-343-D23	RM_type_II	1
AG-897-L14	Wadjet_other	1
AG-414-B10	RM_type_II	1
AG-414-B10	dGTPase	1
AG-414-B15	dGTPase	1
AG-343-I10	RM_type_II	1
AG-313-B10	dGTPase	1
AG-313-D10	dGTPase	1
AG-313-E23	Druantia_other	1
AG-457-E22	dGTPase	1
AG-457-E22	Zorya_other	1
AG-457-L23	dGTPase	1
AG-457-O13	dGTPase	1
AG-430-C08	RM_type_II	1
AG-899-B02	RM_type_II	1
AG-899-B02	Pycsar_unknown	1
AG-901-F04	RM_type_II	1
AG-901-F04	dGTPase	1
AG-901-P06	dGTPase	1
AG-904-M06	RM_type_II	1
AG-404-O17	dGTPase	1
AG-404-O17	RM_type_II	1
AG-414-G05	dGTPase	1
AG-422-K05	Hma	1
AG-333-F04	dGTPase	1
AG-892-N10	dGTPase	1
AG-337-P17	dGTPase	1
AG-904-D05	dGTPase	1
AG-904-G19	Druantia_other	1
AG-907-D08	RM_type_II	1
AG-907-D08	dGTPase	1
AG-453-L23	dGTPase	1
AG-457-C02	RM_type_II	1
AG-457-J04	RM_type_II	1
AG-414-P15	dGTPase	1
AG-343-C05	RM_type_II	1
AG-337-M22	Druantia_other	2
AG-337-M22	dGTPase	1
AG-343-D21	dGTPase	1
AG-343-D21	RM_type_II	1
AG-343-D22	dGTPase	1
AG-343-D22	RM_type_II	1
AG-361-B11	dGTPase	1
AG-414-G02	dGTPase	1
AG-414-G02	Zorya_other	1
AG-414-M06	RM_type_II	1
AG-907-I07	Druantia_type_IV	1
AG-907-I07	Druantia_other	1
AG-907-L05	RM_type_II	1
AG-430-J10	RM_type_II	1
AG-430-C07	Cas_Class2_TypeII_subtypeC	1
AG-430-C07	Wadjet_other	1
AG-439-J23	dGTPase	1
AG-447-P02	RM_type_II	1
AG-447-O22	dGTPase	1
AG-447-O22	RM_type_II	1
AG-453-F03	RM_type_II	1
AG-361-B18	RM_type_II	1
AG-404-L08	dGTPase	1
AG-908-P05	Zorya_other	1
AG-910-C15	RM_type_II	1
AG-910-G10	dGTPase	1
AG-910-L15	RM_type_II	2
AG-390-E04	RM_type_II	1
AG-390-E04	dGTPase	1
AG-390-G13	dGTPase	1
AG-390-G13	RM_type_II	1
AG-390-N17	dGTPase	1
AG-390-N17	RM_type_II	1
AG-439-J16	dGTPase	1
AG-891-J13	RM_type_II	1
AG-892-A15	RM_type_II	1
AG-365-G03	dGTPase	1
AG-910-K17	RM_type_II	1
AG-439-N16	dGTPase	1
AG-447-J16	dGTPase	1
AG-911-J20	RM_type_II	1
AG-911-J20	dGTPase	1
AG-899-P09	dGTPase	1
AG-899-P09	RM_type_II	1
AG-900-C18	RM_type_II	1
AG-892-E08	dGTPase	1
AG-893-M21	dGTPase	1
AG-913-E07	RM_type_II	1
AG-913-E07	dGTPase	1
AG-914-E07	dGTPase	1
AG-908-F11	Zorya_other	1
AG-914-E11	RM_type_II	1
AG-453-O22	RM_type_II	1
AG-453-O22	dGTPase	1
AG-896-L17	dGTPase	1
AG-457-B17	dGTPase	1
AG-464-B13	RM_type_II	2
AG-464-B13	dGTPase	1
AG-892-E06	dGTPase	1
AG-447-F22	dGTPase	1
AG-447-F22	RM_type_II	2
AG-404-C20	dGTPase	1
AG-404-C20	RM_type_II	1
AG-453-C08	RM_type_II	1
AG-435-D08	RM_type_II	1
AG-915-G10	RM_type_II	1
AG-915-L04	RM_type_II	1
AG-422-G03	dGTPase	1
AG-453-C09	dGTPase	1
AG-426-I21	dGTPase	1
AG-422-A17	Mza_other	1
AG-422-A17	RM_type_II	1
AG-893-E21	RM_type_II	1
AG-457-M16	dGTPase	1
AG-464-F17	RM_type_II	1
AG-918-K14	RM_type_II	1
AG-891-J11	RM_type_II	1
AG-470-K18	dGTPase	1
AG-470-K18	RM_type_II	1
AG-892-I20	Zorya_other	1
AG-917-N11	Mza_other	1
AG-457-J05	Zorya_other	1
AG-457-J09	RM_type_II	1
AG-461-F10	RM_type_II	1
AG-435-C13	RM_type_II	1
AG-439-J18	RM_type_II	1
AG-920-J03	dGTPase	1
AH-287-G17	dGTPase	1
AH-287-G19	dGTPase	1
AH-287-G19	RM_type_II	1
AH-321-G03	dGTPase	1
AG-903-D08	RM_type_II	1
AG-903-D08	dGTPase	1
AG-903-M14	RM_type_II	1
AG-903-M14	dGTPase	1
AG-453-I22	RM_type_II	1
AG-903-M21	RM_type_II	1
AG-891-J16	Zorya_other	1
AG-891-J16	dGTPase	1
AG-892-J04	dGTPase	1
AG-892-J04	Zorya_other	1
AG-447-J18	dGTPase	1
AG-447-J18	RM_type_II	1
AG-893-E15	RM_type_II	1
AG-894-E10	dGTPase	1
AH-321-F23	dGTPase	1
AH-326-D07	Mza	1
AG-914-M07	dGTPase	1
AG-914-M07	RM_type_II	1
AG-914-P09	dGTPase	1
AG-914-P09	RM_type_II	1
AG-898-D22	Zorya_other	1
AG-898-D22	dGTPase	1
AG-901-O21	Mza_other	1
AG-453-D05	RM_type_II	1
AG-453-D05	dGTPase	1
AG-453-O19	RM_type_II	1
AG-453-O19	dGTPase	1
AG-457-B20	dGTPase	1
AG-894-E05	Druantia_other	1
AG-910-N14	Zorya_other	1
AG-910-N14	dGTPase	1
AG-908-F18	dGTPase	1
AG-908-F18	RM_type_II	1
AG-908-F20	RM_type_II	1
AG-908-F20	dGTPase	1
AG-909-C20	dGTPase	1
AG-909-P11	dGTPase	1
AH-326-K03	dGTPase	1
AG-916-F23	RM_type_II	1
AG-898-A11	RM_type_II	1
AG-898-E05	RM_type_II	1
AG-898-P20	RM_type_II	1
AG-461-K05	Cas_type_other	1
AG-464-B15	RM_type_II	1
AG-464-F19	RM_type_II	1
AG-464-F19	dGTPase	1
AG-464-L19	Hhe	1
AG-461-C05	RM_type_II	1
AG-899-E08	dGTPase	1
AG-900-K20	dGTPase	1
AG-900-K20	Mza_other	1
AG-470-O04	dGTPase	1
AG-907-I04	dGTPase	1
AG-895-P14	Hma	1
AG-895-P14	Zorya_other	1
AG-900-K21	dGTPase	1
AG-900-K21	RM_type_II	1
AG-898-E04	dGTPase	1
AG-898-E04	RM_type_II	1
AG-894-J05	dGTPase	1
AG-910-K09	Mza	1
AG-894-M11	Pycsar_unknown	2
AG-894-M11	RM_type_II	1
AG-913-A15	RM_type_II	1
AG-895-I14	dGTPase	1
AG-891-N09	Cas_type_other	1
AG-892-A22	RM_type_II	1
AG-892-A22	dGTPase	1
AG-913-J02	Druantia_other	1
AG-913-J02	RM_type_II	1
AG-914-B03	RM_type_II	1
AG-914-E06	RM_type_II	1
AG-914-M06	RM_type_II	1
AG-903-M03	dGTPase	1
AG-904-M04	dGTPase	1
AG-893-L04	RM_type_II	1
AG-893-L04	dGTPase	1
AG-904-I05	dGTPase	1
AG-904-I05	RM_type_II	1
AG-893-E23	RM_type_II	1
AG-894-I07	dGTPase	1
AG-894-I07	RM_type_II	1
AG-915-K23	RM_type_II	1
AG-900-K22	dGTPase	1
AG-905-M09	RM_type_II	1
AG-917-B07	dGTPase	1
AG-917-B07	RM_type_II	1
AG-333-A18	RM_type_II	1
AG-333-D11	RM_type_II	1
AG-905-M05	dGTPase	1
AG-908-B23	dGTPase	1
AG-909-C13	RM_type_II	1
AG-909-P09	RM_type_II	1
AG-893-J17	dGTPase	1
AG-896-N02	dGTPase	1
AG-894-M09	Pycsar_unknown	1
AG-894-M09	dGTPase	1
AG-898-M05	Zorya_other	1
AG-337-C09	RM_type_II	1
AG-909-I04	RM_type_II	1
AG-909-J05	dGTPase	1
AG-909-J05	RM_type_II	1
AG-910-G07	dGTPase	1
AG-343-M04	RM_type_II	1
AG-899-L21	RM_type_II	1
AG-343-P05	dGTPase	1
AG-912-N03	RM_type_II	1
AG-913-A07	RM_type_II	1
AG-910-L06	Mza	1
AG-910-K19	RM_type_II	1
AG-916-C06	dGTPase	1
AG-913-A16	Mza	1
AG-900-C22	RM_type_II	1
AG-919-P14	dGTPase	1
AG-911-B02	dGTPase	1
AG-911-J19	RM_type_II	1
AG-912-K05	dGTPase	1
AG-912-M23	RM_type_II	1
AG-920-I22	dGTPase	1
AG-920-I22	RM_type_II	1
AH-287-G22	RM_type_II	1
AH-287-K14	dGTPase	1
AH-287-K14	RM_type_II	1
AH-324-F04	Mza_other	1
AG-360-A17	Zorya_other	1
AG-360-A17	dGTPase	1
AG-903-M17	RM_type_II	1
AG-904-C18	dGTPase	1
AG-904-C18	RM_type_II	1
AG-404-J15	dGTPase	1
AH-321-A03	RM_type_II	1
AH-321-A03	dGTPase	1
AH-324-A20	RM_type_II	1
AH-324-A20	dGTPase	1
AG-914-J18	dGTPase	1
AG-914-N14	dGTPase	1
AG-914-P19	RM_type_II	1
AG-915-K20	RM_type_II	1
AG-915-K20	dGTPase	1
AG-390-I16	dGTPase	1
AH-321-N17	dGTPase	1
AH-326-A09	Mza	1
AG-908-C02	Zorya_other	1
AG-908-C03	dGTPase	1
AG-915-G13	RM_type_II	1
AG-915-K22	dGTPase	1
AG-917-B06	RM_type_II	1
AG-414-B08	dGTPase	1
AG-414-B08	RM_type_II	1
AG-414-G21	dGTPase	1
AG-414-N04	RM_type_II	2
AG-422-B02	RM_type_II	1
AG-916-C05	RM_type_II	1
AG-916-K09	Viperin_solo	1
AG-422-B19	RM_type_II	1
AG-422-B19	dGTPase	1
AG-422-J08	RM_type_II	2
AG-916-N14	dGTPase	1
AG-918-B03	Zorya_other	1
AH-326-F21	RM_type_IV	1
AG-910-G06	RM_type_II	1
AG-910-G11	RM_type_II	1
AG-912-J06	dGTPase	1
AG-913-F04	dGTPase	1
AG-918-K13	RM_type_II	1
AG-918-K13	dGTPase	1
AG-919-P18	RM_type_II	1
AG-919-P18	dGTPase	1
AH-287-D21	dGTPase	1
AG-920-J04	dGTPase	1
AG-920-J04	RM_type_II	1
AG-912-E20	RM_type_II	1
AG-920-N08	dGTPase	1
AG-920-N08	RM_type_II	1
AG-319-G21	RM_type_II	1
AG-911-N11	dGTPase	1
AG-349-C11	RM_type_II	1
AG-349-C11	dGTPase	1
AG-912-F03	dGTPase	1
AG-915-O13	RM_type_II	1
AG-915-O16	RM_type_II	1
AG-915-P18	RM_type_II	1
AG-912-F16	dGTPase	1
AG-912-F16	RM_type_II	1
AG-914-B08	Cas_adaptation	1
AH-321-N19	RM_type_II	1
AG-426-F20	dGTPase	1
AG-439-E23	RM_type_II	1
AG-453-I05	Dnd_ABCDE	1
AG-343-B07	RM_type_II	1
AG-343-B07	dGTPase	1
AG-313-P16	RM_type_II	1
AG-913-N09	RM_type_II	1
AH-326-D09	dGTPase	1
AG-337-A23	RM_type_II	1
AG-337-A23	dGTPase	1
AG-918-K15	Zorya_other	1
AG-365-K10	RM_type_II	1
AG-343-F02	RM_type_II	1
AG-343-F02	dGTPase	1
AG-920-D21	RM_type_II	1
AG-920-I23	RM_type_II	1
AH-287-A19	RM_type_II	1
AH-287-A19	dGTPase	1
AG-453-I04	dGTPase	1
AG-916-G03	RM_type_II	1
AH-326-A08	RM_type_II	1
AG-917-N08	RM_type_II	1
AG-917-N08	dGTPase	1
AG-918-F23	dGTPase	1
AG-426-F21	dGTPase	1
AG-893-C03	dGTPase	1
AG-390-E02	dGTPase	1
AH-326-N16	PbeABCD	1
AG-892-K07	Zorya_other	1
AG-319-N02	RM_type_II	1
AG-390-D20	dGTPase	1
AG-414-B07	RM_type_II	1
AG-422-D13	dGTPase	1
AG-325-G03	dGTPase	1
AG-891-K20	dGTPase	1
AG-892-L20	RM_type_II	1
AG-893-F19	dGTPase	1
AG-360-E10	RM_type_II	1
AG-891-K19	Zorya_other	1
AG-891-K19	dGTPase	1
AG-892-D04	RM_type_II	1
AG-359-L21	Pycsar_unknown	1
AG-359-L21	RM_type_II	1
AG-365-D19	dGTPase	1
AG-362-I11	dGTPase	1
AH-287-A18	dGTPase	1
AH-287-A18	RM_type_II	1
AH-287-G21	RM_type_II	2
AG-430-F15	RM_type_II	1
AH-324-F06	dGTPase	1
AG-349-F21	RM_type_II	1
AG-349-F21	dGTPase	1
AG-349-M19	dGTPase	1
AG-447-K09	dGTPase	1
AH-321-C20	RM_type_IV	1
AH-321-N11	dGTPase	1
