genome	dataset	cell_diameter_micron	sag_length	completeness	ssu_classification	estimated_length	plate	Domain	Phylum	Class	Order	Family	Genus	Species	Latitude	Longitude	Ocean	Depth	niche_latest	doubling_hours	nonviral_length	viral_length	total_length	prop_viral_length	nonviral_contigs	viral_contigs	total_contigs	prop_viral_contigs	virpres	num_prots	cds_length	defense_genes	defense_gene_sumlen	prop_def_prot	prop_def_lens	pa_fl	AbiU	RM	PsyrTA	dXTPase	Cas	PfiAT	BREX	Lamassu	Retron	Tiamat	SoFic	Eleos	AVAST	ShosTA	AbiE	PD-T4-3	Zorya	Uzume	DarTG	Dpd	DISARM	Azaca	AbiZ	PD-T7-3	PrrC	Mokosh	Viperin	Druantia	AbiD	AbiP2	Dsr	RosmerTA	Shango	CBASS	Pycsar	pAgo	Hhe	PD-Lambda-1	Septu	RL	RloC	Dnd	PD-T7-1	DRT	ApeA	Gabija	Hachiman	SanaTA	Borvo	Kiwa	Wadjet	PARIS	AbiL	TerY	Sefir	PD-T4-4	PD-T7-2	NLR	Qat	PD-T7-4	CapRel	Shedu	Tmn	Ppl	PD-T4-8	PD-T7-5	SspBCDE	Menshen	Thoeris	AbiV	RnlAB	AbiJ	MqsRAC	Mza	PbeABCD	Hma	Her	GAO_29	Pif	Iet	Hydrolase_TM	totaldefenses	defpres	sys_types	sub_types
AM-158-C15	Dark	0.32	1635517	59	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__E01-9C-26_marine_group;f__?;g__?;s__?	2772062.7118644067	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	UBA868	Unknown	Unknown	0	180	undefined	3000	BAT	12.94065481	1635517	0	1635517	0	82	0	82	0	no	1663	1448721	3	4323	0.0018039687312086	0.002984011414206	FL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-C18	Dark	0.69	2604610	64	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__E01-9C-26_marine_group;f__?;g__?;s__?	4069703.125	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	UBA868	REDSEA-S09-B13	REDSEA-S09-B13 sp003447825	0	180	undefined	3000	ABY	14.86494267	2604610	0	2604610	0	128	0	128	0	no	2626	2307336	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-D02	Dark	0.61	626637	54	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__?;g__?;s__?	1160438.8888888888	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp000484935	0	180	undefined	3000	BAT-ABY	13.19244811	626637	0	626637	0	29	0	29	0	no	750	576195	1	930	0.0013333333333333	0.0016140369145862	FL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-D04	Dark	0.31	652958	50	0	1305916.0	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp000484935	0	180	undefined	3000	BAT-ABY	11.67643064	652958	0	652958	0	34	0	34	0	no	791	607878	1	1431	0.0012642225031605	0.0023540907879541	FL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-D06	Dark	0.82	2906336	51	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__?	5698698.039215686	AM-158	Bacteria	Myxococcota_A	UBA796	UBA796	UBA796	Unknown	Unknown	0	180	undefined	3000	BAT	13.45937375	2877122	29214	2906336	0.0100518315845105	195	2	197	0.0101522842639593	yes	2597	2749290	6	12744	0.0023103581055063	0.0046353785886537	PA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	yes	2	3
AM-158-E04	Dark	0.29	1262715	50	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae;g__ZD0417_marine_group;s__?	2525430.0	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	UBA11654	UBA11654	DTSX01	DTSX01 sp012965065	0	180	undefined	3000	ABY	10.69683418	1262715	0	1262715	0	44	0	44	0	no	1248	1187547	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-E08	Dark	0.4	2003822	77	k__Bacteria;p__Marinimicrobia_(SAR406_clade);c__?;o__?;f__?;g__?;s__?	2602366.233766233	AM-158	Bacteria	Marinisomatota	Marinisomatia	Marinisomatales	TCS55	TCS55	TCS55 sp002715035	0	180	undefined	3000	ABY	21.51956541	2003822	0	2003822	0	81	0	81	0	no	1889	1884057	2	2457	0.0010587612493382	0.0013041006721134	FL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-E11	Dark	0.27	928099	55	0	1687452.727272727	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	AG-414-E02 sp016764285	0	180	undefined	3000	ABY	11.25151172	928099	0	928099	0	89	0	89	0	no	1045	861180	3	3012	0.0028708133971291	0.0034975266494809	PA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-E13	Dark	0.29	1247784	51	0	2446635.294117647	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	UBA11654	UBA11654	DTSX01	DTSX01 sp012965065	0	180	undefined	3000	BAT-ABY	9.663694621	1247784	0	1247784	0	61	0	61	0	no	1241	1178031	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-E17	Dark	0.3	1254391	64	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae;g__ZD0417_marine_group;s__?	1959985.9375	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	UBA11654	UBA11654	DTSX01	DTSX01 sp012965065	0	180	undefined	3000	BAT	19.63058678	1254391	0	1254391	0	49	0	49	0	no	1223	1180329	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-E18	Dark	0.28	777270	57	0	1363631.5789473683	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp013390765	0	180	undefined	3000	BAT-ABY	13.91283294	777270	0	777270	0	40	0	40	0	no	916	724497	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-E20	Dark	0.24	932396	65	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Deep_1;g__?;s__?	1434455.3846153845	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	Unknown	0	180	undefined	3000	BAT-ABY	10.03820242	932396	0	932396	0	50	0	50	0	no	1014	885201	0	0	0	0	PA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-E22	Dark	0.16	727662	53	0	1372947.1698113207	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp013390765	0	180	undefined	3000	BAT-ABY	14.27395807	727662	0	727662	0	27	0	27	0	no	871	677322	3	7857	0.0034443168771526	0.0116000956708921	FL	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	yes	2	3
AM-158-F03	Dark	0.25	906911	67	0	1353598.5074626864	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	Unknown	0	180	undefined	3000	ABY	11.66229184	906911	0	906911	0	58	0	58	0	no	1012	836214	3	3375	0.0029644268774703	0.0040360481886215	PA	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AM-158-F14	Dark	0.16	451858	52	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__?;g__?;s__?	868957.6923076923	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Unknown	0	180	undefined	3000	BAT	8.5761694	451858	0	451858	0	11	0	11	0	no	554	416682	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-F17	Dark	0.24	741102	57	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Deep_1;g__?;s__?	1300178.9473684211	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	Unknown	0	180	undefined	3000	BAT-ABY	7.565420972	741102	0	741102	0	47	0	47	0	no	822	692880	2	1959	0.0024330900243309	0.0028273294076896	PA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-G02	Dark	0.22	1426045	64	k__Bacteria;p__Marinimicrobia_(SAR406_clade);c__?;o__?;f__?;g__?;s__?	2228195.3125	AM-158	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	D37C17	D37C17	D37C17 sp012964845	0	180	undefined	3000	BAT-ABY	14.67500495	1426045	0	1426045	0	93	0	93	0	no	1303	1335240	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-G11	Dark	0.32	960013	87	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__?;g__?;s__?	1103463.2183908047	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp013390745	0	180	undefined	3000	BAT	14.86886854	960013	0	960013	0	30	0	30	0	no	1142	893877	1	1755	0.0008756567425569	0.0019633573746723	FL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-G22	Dark	0.23	738071	56	0	1317983.9285714284	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	AG-414-E02 sp016764285	0	180	undefined	3000	BAT-ABY	8.459261868	738071	0	738071	0	70	0	70	0	no	815	696327	1	1146	0.0012269938650306	0.0016457784920016	PA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-I09	Dark	0.4	1421873	60	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae;g__ZD0417_marine_group;s__?	2369788.333333333	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	UBA11654	UBA11654	DTSX01	DTSX01 sp012965065	0	180	undefined	3000	BAT-ABY	15.06660359	1421873	0	1421873	0	63	0	63	0	no	1403	1335171	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-I19	Dark	0.22	656185	66	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__?;g__?;s__?	994219.6969696968	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Unknown	0	180	undefined	3000	BAT-ABY	12.28503145	656185	0	656185	0	46	0	46	0	no	798	602592	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-I23	Dark	0.17	888394	69	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__?;g__?;s__?	1287527.5362318845	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp013390765	0	180	undefined	3000	ABY	16.13345999	888394	0	888394	0	46	0	46	0	no	1062	822321	3	5610	0.0028248587570621	0.0068221533926532	FL	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	2	2
AM-158-J14	Dark	0.29	740508	56	0	1322335.714285714	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	Unknown	0	180	undefined	3000	BAT-ABY	9.517712249	740508	0	740508	0	65	0	65	0	no	870	699345	2	2142	0.0022988505747126	0.0030628659674409	PA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-J19	Dark	0.79	2136931	64	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KI89A_clade;f__?;g__?;s__?	3338954.6875	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	HTCC2089	UBA11889	Unknown	0	180	undefined	3000	BAT-ABY	15.29889492	2136931	0	2136931	0	102	0	102	0	no	2190	1952850	2	2688	0.0009132420091324	0.0013764498041324	FL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-J22	Dark	0.23	655184	64	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__?;g__?;s__?	1023725.0	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp000484935	0	180	undefined	3000	BAT-ABY	11.66446259	655184	0	655184	0	18	0	18	0	no	806	599376	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-K05	Dark	0.33	790018	52	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__?;g__?;s__?	1519265.3846153845	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Unknown	0	180	undefined	3000	BAT-ABY	11.9259281	790018	0	790018	0	57	0	57	0	no	961	732432	1	1755	0.0010405827263267	0.002396126875942	FL	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-K14	Dark	0.33	1354234	52	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Salinisphaeraceae;g__ZD0417_marine_group;s__?	2604296.153846154	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	UBA11654	UBA11654	DTSX01	DTSX01 sp012965065	0	180	undefined	3000	BAT-ABY	19.51904846	1354234	0	1354234	0	71	0	71	0	no	1337	1278249	2	2124	0.0014958863126402	0.0016616480826505	FL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-K21	Dark	0.28	907147	56	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Deep_1;g__?;s__?	1619905.357142857	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	AG-414-E02 sp016764285	0	180	undefined	3000	ABY	10.03540008	907147	0	907147	0	63	0	63	0	no	1009	841788	2	1914	0.0019821605550049	0.0022737316283909	PA	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	yes	1	1
AM-158-K22	Dark	0.51	1821805	62	0	2938395.1612903224	AM-158	Bacteria	Acidobacteriota	UBA890	UBA890	UBA890	UBA890	Unknown	0	180	undefined	3000	BAT	11.88183202	1821805	0	1821805	0	91	0	91	0	no	1629	1671045	11	10698	0.0067526089625537	0.0064019819933035	FL	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	yes	3	3
AM-158-K23	Dark	0.81	1753234	58	0	3022817.2413793104	AM-158	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	UBA868	Unknown	Unknown	0	180	undefined	3000	BAT-ABY	12.43557972	1753234	0	1753234	0	140	0	140	0	no	1863	1548834	0	0	0	0	FL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-L19	Dark	0.43	1192133	61	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Marine_Group_II;f__?;g__?;s__?	1954316.393442623	AM-158	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	Thalassarchaeum	Thalassarchaeum betae	0	180	undefined	3000	BAT-ABY	16.29951886	1192133	0	1192133	0	46	0	46	0	no	1064	1114440	5	5238	0.0046992481203007	0.0047001184451383	FL	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	1	1
AM-158-M03	Dark	0.24	791000	51	0	1550980.392156863	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	AG-414-E02	AG-414-E02 sp016764285	0	180	undefined	3000	ABY	7.44894694	791000	0	791000	0	55	0	55	0	no	840	744129	0	0	0	0	PA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	no	NA	NA
AM-158-M08	Dark	0.35	1214389	98	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__?;g__?;s__?	1239172.448979592	AM-158	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	Nitrosopelagicus	Nitrosopelagicus sp013390765	0	180	undefined	3000	ABY	12.97767231	1214389	0	1214389	0	24	0	24	0	no	1422	1122852	8	15021	0.0056258790436005	0.0133775421872161	FL	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	yes	3	3
AM-158-M21	Dark	0.21	1167058	70	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Marine_Group_II;f__?;g__?;s__?	1667225.7142857143	AM-158	Archaea	Thermoplasmatota	Poseidoniia	Poseidoniales	Thalassarchaeaceae	Thalassarchaeum	Thalassarchaeum sp002507125	0	180	undefined	3000	BAT	10.96288586	1167058	0	1167058	0	47	0	47	0	no	1062	1098561	9	13128	0.0084745762711864	0.0119501784607318	FL	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	yes	2	3
AM-158-M22	Dark	0.4	628760	50	0	1257520.0	AM-158	Bacteria	Proteobacteria	Alphaproteobacteria	GCA-002720895	GCA-002720895	PTKQ01	Unknown	0	180	undefined	3000	ABY	7.840255079	628760	0	628760	0	68	0	68	0	no	707	592809	6	5205	0.0084865629420084	0.0087802310693663	PA	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	yes	1	1
