genome	system	instances
AM-390-K04	dXTPase	1
AM-158-M21	Mza	1
AM-334-A17	Pycsar	1
AM-181-E14	RM	2
AM-206-K21	RM	1
AM-206-K21	dXTPase	1
AM-284-J14	RM	1
AM-334-E15	RM	1
AM-216-E23	RM	1
AM-257-B14	RM	1
AM-390-K05	dXTPase	1
AM-158-M22	RM	2
AM-206-I16	dXTPase	1
AM-164-C14	RM	1
AM-235-L20	Mza	1
AM-334-A11	dXTPase	1
AM-225-J22	Druantia	1
AM-225-J22	dXTPase	1
AM-225-J22	RM	2
AM-276-L02	AbiE	1
AM-255-B08	Pycsar	1
AM-249-I07	Pycsar	1
AG-538-P19	RM	1
AH-573-N03	RM	2
AM-225-C23	RM	1
AM-216-E21	Mza	1
AM-216-D03	dXTPase	1
AM-280-F18	PbeABCD	1
AM-332-P01	dXTPase	1
AM-243-I02	dXTPase	1
AM-334-G22	dXTPase	1
AM-388-G07	Cas	1
AM-181-M21	Druantia	1
AH-573-F13	Pycsar	1
AH-573-F03	Pycsar	1
AM-249-G11	PbeABCD	1
AM-259-D22	RM	1
AM-259-D22	Thoeris	1
AM-208-L13	dXTPase	1
AM-243-P05	TerY	1
AH-309-J13	dXTPase	1
AM-332-M13	dXTPase	1
AM-276-J20	RM	1
AM-276-J20	dXTPase	1
AM-334-M20	RM	1
AM-334-M20	dXTPase	1
AH-611-J11	dXTPase	1
AM-225-M18	Pycsar	1
AM-229-M10	Pycsar	1
AM-388-I21	AbiE	3
AH-309-K21	dXTPase	1
AH-309-K21	RM	1
AH-473-J19	Pycsar	1
AM-259-E22	RM	1
AM-334-C11	RM	1
AM-334-C11	Pycsar	1
AH-470-A20	RM	1
AM-388-I07	dXTPase	1
AM-259-N02	RM	1
AH-562-I09	dXTPase	1
AH-562-I09	RM	1
AM-216-F09	RM	2
AM-390-A11	AbiE	1
AM-390-A11	dXTPase	1
AM-201-B19	Mza	1
AM-276-I20	DRT	1
AM-276-I20	Mza	1
AM-276-J08	Pycsar	1
AM-286-F02	dXTPase	1
AM-288-K03	RM	1
AM-259-P15	RM	2
AM-184-C20	Hma	1
AM-216-E19	RM	1
AM-243-C14	RM	1
AM-288-J07	dXTPase	1
AM-334-B07	RM	1
AM-334-C09	dXTPase	1
AM-334-C09	RM	1
AM-247-K16	Mza	1
AM-247-K16	dXTPase	1
AM-243-O15	RM	1
AM-181-G17	PbeABCD	1
AM-334-K13	Pycsar	1
AM-388-G15	dXTPase	1
AM-388-G15	Pif	1
AM-184-F02	RM	1
AM-184-F02	dXTPase	1
AM-259-G09	RM	1
AM-264-A09	RM	1
AM-264-A09	dXTPase	1
AM-262-A13	dXTPase	1
AM-216-F21	Pycsar	1
AM-257-P16	RM	1
AM-390-A03	dXTPase	1
AH-470-P14	RM	1
AM-259-N04	DRT	1
AM-235-O10	RM	1
AM-257-D13	RM	1
AM-284-E11	PbeABCD	1
AM-210-E21	RM	1
AM-257-P11	RM	1
AM-257-E17	RM	1
AM-249-I22	RM	1
AM-249-I22	Cas	1
AM-288-C04	TerY	1
AM-388-C22	AbiE	1
AM-284-A09	Hma	1
AM-262-K10	RM	1
AM-264-A15	dXTPase	1
AM-388-D05	Viperin	1
AM-208-C15	Zorya	1
AM-216-O06	RM	1
AM-390-N10	Ppl	1
AM-390-N10	PbeABCD	1
AM-229-B10	Mza	1
AM-235-A18	Pycsar	1
AM-225-M03	RM	1
AM-225-M03	PbeABCD	1
AM-264-J19	Mza	1
AM-249-N23	RM	1
AM-225-G18	RM	1
AM-229-G08	Pycsar	1
AM-390-F14	AbiE	1
AM-388-C19	AbiE	1
AM-332-I14	RM	1
AM-264-O20	RM	1
AM-388-C23	AbiE	2
AM-388-C23	Iet	1
AM-390-N09	AbiE	1
AM-334-G21	Dpd	1
AM-280-J15	Pycsar	1
AM-280-K05	Mza	1
AH-562-C02	RM	1
AM-332-F21	RM	1
AM-388-O17	RM	1
AM-208-E13	dXTPase	1
AM-208-E13	Mza	1
AM-161-L19	RM	1
AH-470-I16	RM	1
AM-243-N09	GAO_29	1
AM-210-G11	AbiE	1
AM-225-C08	RM	1
AM-158-N11	Hma	1
AM-225-I11	Cas	1
AM-257-P04	Hma	1
AM-276-L11	Mza	1
AM-225-C11	Pycsar	1
AH-307-L11	RM	1
AH-307-L11	dXTPase	1
AH-611-A22	Pycsar	1
AM-288-L21	Dnd	1
AM-332-I16	Mza	2
AM-259-O18	RM	1
AM-264-A21	Mza	1
AM-286-L15	PbeABCD	1
AH-562-D13	dXTPase	1
AM-388-B10	RM	1
AM-201-K21	dXTPase	1
AM-276-L08	RM	1
AM-255-C22	dXTPase	1
AM-276-E16	RM	1
AM-280-G20	Pycsar	1
AM-286-P21	Druantia	1
AH-573-A18	RM	1
AH-562-I16	PbeABCD	1
AM-264-E02	RM	1
AM-164-O08	RM	1
AM-181-P04	Pycsar	1
AM-158-L19	RM	2
AH-611-P17	dXTPase	1
AM-158-K22	RM	2
AH-562-I03	RM	1
AH-562-I03	Pycsar	1
AM-249-D02	dXTPase	1
AM-255-E08	dXTPase	1
AM-216-J15	dXTPase	1
AH-309-I10	dXTPase	1
AH-309-I10	RM	1
AH-470-N15	RM	1
AM-259-I17	Thoeris	1
AM-259-C23	dXTPase	1
AM-284-A18	dXTPase	1
AM-276-P13	DRT	1
AM-286-A06	dXTPase	1
AM-286-K09	dXTPase	1
AM-286-K09	RM	1
AM-390-G15	dXTPase	1
AM-286-K16	DRT	1
AM-286-K16	Mza	1
AH-470-D05	RM	1
AM-286-D11	dXTPase	1
AM-332-C05	Mza	1
AM-332-C05	RM	1
AM-332-C05	Zorya	1
AM-216-L07	Pycsar	1
AM-276-E03	RM	2
AM-332-O09	RM	1
AM-164-C13	RM	1
AM-243-D05	Mza	1
AM-286-D21	Pycsar	1
AM-210-O17	Pycsar	1
AM-332-B03	RM	1
AM-249-A21	RM	1
AM-276-O09	Mza	1
AM-164-J04	dXTPase	1
AM-181-F11	dXTPase	1
AM-181-F11	RM	1
AM-216-M16	RM	1
AH-305-B22	Mza	2
AM-390-D10	Zorya	1
AM-388-N17	Hma	1
AM-255-O15	dXTPase	1
AH-305-A19	RM	1
AM-390-N05	dXTPase	1
AM-161-A21	Pycsar	1
AM-390-O23	dXTPase	1
AH-470-L05	RM	1
AH-562-I17	RM	1
AM-390-E21	dXTPase	1
AH-611-K23	Pycsar	1
AM-257-C15	dXTPase	1
AM-257-C15	RM	1
AH-573-A04	dXTPase	1
AH-573-A04	RM	1
AM-284-N09	RM	1
AH-470-G14	RM	1
AM-334-E18	dXTPase	1
AM-334-N10	RM	1
AM-388-I15	RM	1
AH-473-F04	dXTPase	1
AM-243-G19	Zorya	1
AM-332-C20	dXTPase	1
AM-332-O11	Zorya	1
AM-388-P23	AbiE	2
AM-334-M22	dXTPase	1
AH-473-J16	RM	1
AH-613-G03	dXTPase	1
AM-206-C23	Pycsar	1
AM-206-B20	dXTPase	1
AM-216-D10	RM	1
AM-216-D10	dXTPase	1
AM-249-L08	RM	1
AM-284-G09	PbeABCD	1
AM-235-P08	Mza	1
AM-235-P08	dXTPase	1
AM-210-N20	dXTPase	1
AM-243-K19	RM	1
AM-208-A21	RM	1
AM-229-I18	RM	1
AM-187-F05	RM	1
AH-305-F19	RM	2
AH-305-L04	RM	1
AM-216-G07	Pycsar	1
AM-235-E16	Pycsar	1
AM-255-G15	RM	1
AM-332-G10	RM	1
AH-302-I10	Her	1
AH-573-J17	RM	2
AM-235-F10	dXTPase	1
AM-249-N14	dXTPase	1
AM-249-N14	Mza	1
AM-164-K20	RM	1
AM-164-K20	dXTPase	1
AM-286-C11	dXTPase	1
AM-235-F14	dXTPase	1
AM-235-F14	RM	1
AH-305-P07	Cas	1
AH-573-B16	Pycsar	1
AH-305-G18	RM	1
AH-305-G18	Zorya	1
AH-611-J19	RM	1
AM-181-E15	RM	1
AM-208-J18	dXTPase	1
AM-255-D20	RM	1
AH-302-J15	Mza	1
AM-390-G09	AbiE	1
AM-390-G09	RM	1
AH-573-J07	RM	1
AH-573-J07	dXTPase	1
AM-216-D14	RM	1
AM-243-M17	RM	1
AM-201-J22	dXTPase	1
AM-247-L08	RM	1
AM-284-O06	dXTPase	1
AM-247-D11	RM	1
AM-257-G06	RM	1
AM-332-K21	RM	1
AM-388-M09	AbiE	1
AM-388-M09	Druantia	1
AM-235-O05	RM	1
AM-243-L20	dXTPase	1
AM-264-D15	dXTPase	1
AM-284-J07	Cas	1
AM-216-D21	dXTPase	1
AM-257-J07	dXTPase	1
AM-243-D21	RM	1
AM-243-M13	Pycsar	1
AM-247-L11	dXTPase	1
AH-562-M13	RM	1
AH-562-M13	dXTPase	1
AM-210-M14	AbiE	1
AM-262-C10	Pycsar	1
AM-262-J18	dXTPase	1
AM-388-F15	AbiE	1
AM-390-G11	AbiE	1
AM-390-G11	dXTPase	1
AM-284-B23	DRT	1
AM-284-B23	Retron	1
AM-276-L17	dXTPase	1
AM-249-E20	Zorya	1
AM-259-A22	RM	1
AM-280-K09	RM	1
AM-201-B09	Druantia	1
AM-334-B16	RM	1
AH-573-P20	RM	1
AM-158-L02	Hma	1
AM-264-N20	Mza	1
AM-284-I23	PbeABCD	1
AM-259-K04	DRT	1
AM-280-L11	RM	1
AM-390-B09	dXTPase	1
AH-573-O19	RM	1
AM-161-N10	Mza	1
AM-262-K21	RM	1
AM-184-P04	RM	1
AM-286-G21	Pycsar	1
AM-332-K10	RM	1
AH-470-N04	Mza	1
AM-332-E07	Mza	1
AM-390-D08	Viperin	1
AM-390-J17	AbiE	2
AM-288-N10	RM	1
AM-249-N08	RM	1
AM-249-N08	dXTPase	1
AM-229-D07	dXTPase	1
AM-249-D15	RM	1
AM-276-N22	PbeABCD	1
AM-334-I14	RM	1
AH-573-F06	Hma	1
AM-184-P03	RM	1
AM-184-P03	dXTPase	1
AH-305-N06	dXTPase	1
AM-184-I11	RM	1
AM-288-D20	TerY	1
AH-305-C03	RM	1
AH-562-I19	dXTPase	1
AH-562-I19	Mza	1
AM-249-E06	Hma	1
AM-284-K10	RM	1
AM-388-O07	AbiE	3
AH-309-C20	Druantia	1
AH-309-C20	RM	1
AM-388-F17	Mza	1
AM-164-D04	dXTPase	1
AM-216-E16	Viperin	1
AM-284-K17	PbeABCD	1
AM-284-K17	Dnd	1
AM-235-M02	Pycsar	1
AM-235-P03	dXTPase	1
AM-288-D11	RM	1
AM-288-D11	dXTPase	1
AM-255-L09	dXTPase	1
AM-235-M18	RM	1
AM-334-B23	dXTPase	1
AM-286-M22	RM	1
AM-257-B16	RM	1
AH-562-I15	dXTPase	1
AM-284-L02	RM	1
AM-334-C18	dXTPase	1
AH-470-A10	dXTPase	1
AH-470-C13	Pycsar	1
AM-216-O04	Pycsar	1
AH-613-G09	Pycsar	1
AM-208-F22	RM	1
AM-276-G15	Pycsar	1
AM-264-I21	RM	1
AM-388-O06	AbiE	1
AH-302-P19	RM	2
AH-305-N13	dXTPase	1
AH-305-N13	RM	1
AH-305-N10	RM	1
AH-305-O14	RM	1
AM-390-P03	Her	1
AH-611-D10	dXTPase	1
AH-611-D10	RM	1
AH-613-D03	RM	1
AM-388-G14	AbiE	1
AM-284-L08	dXTPase	1
AM-262-D16	RM	1
AH-309-G13	Mza	1
AH-309-G13	RM	2
AM-225-N23	RM	1
AM-225-N23	dXTPase	1
AM-229-J10	Pycsar	1
AM-235-C07	Mza	1
AM-255-D17	PbeABCD	1
AM-255-M10	dXTPase	1
AM-255-M09	RM	1
AM-390-K19	AbiE	1
AM-201-N18	Pycsar	1
AM-255-L11	dXTPase	1
AM-332-K13	RM	1
AM-332-K13	dXTPase	1
AM-286-O11	RM	2
AM-332-B04	dXTPase	1
AM-216-F18	Pycsar	1
AM-216-F18	RM	1
AM-229-J08	dXTPase	1
AM-206-K19	RM	1
AM-206-K23	RM	1
AM-208-P02	Druantia	1
AM-164-J19	RM	1
AM-161-C13	AbiE	1
AM-388-M18	PbeABCD	1
AM-243-I18	Mza	1
AM-243-I18	DRT	1
AM-243-B16	Druantia	1
AM-262-C21	Druantia	1
AM-262-C21	DRT	1
AM-247-A20	RM	1
AM-288-O13	dXTPase	1
AM-288-O20	dXTPase	1
AM-288-O20	Mza	1
AM-276-C10	Her	1
AM-264-I18	RM	1
AM-264-I18	dXTPase	1
AM-247-J20	Pycsar	1
AM-255-E10	Dnd	1
AM-332-G17	RM	1
AM-334-M11	dXTPase	1
AM-255-I05	dXTPase	1
AM-235-J15	Mza	1
AM-235-J15	DRT	1
AM-262-L16	dXTPase	1
AM-262-L16	RM	1
AM-388-F03	AbiE	2
AH-307-C16	RM	1
AH-470-O19	RM	1
AH-470-O19	dXTPase	1
AM-390-I11	RM	1
AH-573-O07	dXTPase	1
AM-332-G22	dXTPase	1
AH-562-C04	RM	2
AH-305-C15	RM	1
AM-390-C04	AbiE	2
AM-286-O13	RM	1
AM-388-M22	AbiE	1
AM-388-M22	DRT	1
AH-307-A18	Mza	1
AM-243-L07	RM	1
AH-309-I07	Pycsar	1
AM-262-L10	RM	1
AM-262-L10	dXTPase	1
AM-225-M07	RM	1
AM-255-A05	Pycsar	1
AM-286-L08	dXTPase	1
AM-286-L08	RM	1
AM-334-F09	RM	1
AM-390-P16	DRT	1
AM-249-P14	dXTPase	1
AM-255-I17	RM	1
AM-161-B20	AbiE	1
AM-210-K05	RM	1
AH-307-M18	AbiE	1
AH-307-M18	RM	1
AH-305-K19	RM	1
AH-562-B20	RM	1
AH-562-K15	dXTPase	1
AM-187-P02	dXTPase	1
AM-216-A10	RM	1
AM-225-C18	RM	1
AM-225-C03	dXTPase	1
AM-284-E06	dXTPase	1
AM-257-I03	Dnd	1
AM-257-I14	RM	1
AM-257-P23	dXTPase	1
AM-257-L07	Dpd	1
AM-161-B14	RM	1
AM-164-G06	TerY	1
AM-164-G06	Mza	1
AM-201-I07	dXTPase	1
AM-262-G22	RM	1
AM-276-A10	dXTPase	1
AM-284-M13	RM	1
AM-388-G04	AbiE	1
AM-288-E22	Pycsar	2
AM-334-C07	dXTPase	1
AM-259-A01	RM	1
AM-264-F19	dXTPase	1
AM-276-D04	RM	1
AH-470-O22	RM	1
AM-280-L16	PbeABCD	1
AM-259-K21	Zorya	1
AM-262-L15	Pycsar	1
AM-276-K07	Pycsar	1
AM-229-F16	Pycsar	1
AH-573-C04	RM	1
AM-388-F22	AbiE	1
AM-388-N13	RM	1
AH-305-L02	RM	1
AH-307-N20	Druantia	1
AM-334-J22	Druantia	1
AM-334-J22	RM	1
AH-562-K02	Mza	1
AM-288-K10	Hma	1
AM-210-J05	Hma	1
AH-613-G10	dXTPase	1
AM-187-P14	Hma	1
AM-390-C10	Hma	2
AM-390-C10	Iet	1
AM-201-G23	dXTPase	1
AM-216-D19	dXTPase	1
AM-187-C18	RM	1
AM-284-F19	Pycsar	1
AM-388-K23	AbiE	1
AM-280-K21	Mza	1
AM-280-K21	dXTPase	1
AM-210-J04	RM	1
AM-229-B17	Pycsar	1
AM-280-M15	Thoeris	1
AM-181-J09	PbeABCD	1
AM-208-C02	dXTPase	1
AM-161-N07	AbiE	1
AM-181-K10	dXTPase	1
AM-334-K05	Druantia	1
AM-388-C11	AbiE	2
AM-388-C11	DRT	1
AM-184-M09	dXTPase	1
AM-332-D03	dXTPase	1
AM-280-M21	RM	1
AM-280-K13	RM	1
AM-262-I03	Pycsar	1
AM-235-G09	Pycsar	1
AM-181-B23	RM	1
AM-208-N11	dXTPase	1
AM-334-J19	RM	1
AH-611-G06	dXTPase	1
AM-255-K14	RM	1
AM-255-K14	dXTPase	1
AH-562-B17	RM	2
AM-276-K14	Cas	1
AM-388-L04	AbiE	1
AM-390-G18	dXTPase	1
AM-390-G18	DRT	1
AM-332-A22	RM	1
AM-332-A22	dXTPase	1
AH-305-J19	dXTPase	1
AH-305-J19	RM	1
AH-307-N02	Thoeris	1
AH-562-K19	RM	1
AH-611-G09	Mza	1
AH-611-G09	dXTPase	1
AM-121-G07	PbeABCD	1
AH-473-C06	dXTPase	1
AM-264-M10	Mza	1
AM-284-D11	Mza	1
AM-286-G18	dXTPase	1
AM-286-O02	Pycsar	1
AM-235-E10	dXTPase	1
AM-247-A10	dXTPase	1
AM-181-O05	dXTPase	1
AM-184-G23	RM	1
AM-216-I05	Druantia	1
AM-332-N20	RM	1
AM-332-N20	dXTPase	1
AM-235-O13	TerY	1
AM-187-B03	dXTPase	1
AM-187-B03	RM	1
AM-286-N16	dXTPase	1
AM-259-O16	RM	1
AM-225-A21	RM	1
AH-573-M18	dXTPase	1
AM-262-D07	RM	1
AH-473-C08	dXTPase	1
AH-473-C08	RM	1
AH-305-F14	dXTPase	1
AM-255-K11	RM	1
AM-255-K11	dXTPase	1
AM-286-I07	RM	1
AM-181-D07	RM	1
AM-286-N21	Cas	1
AM-286-N21	Pycsar	1
AM-229-N16	RM	1
AM-284-B19	Mza	2
AM-288-E11	Iet	1
AM-332-G08	pAgo	1
AM-225-F21	dXTPase	1
AM-225-F21	RM	1
AM-259-J03	dXTPase	1
AM-259-K05	AbiE	1
AM-390-L15	dXTPase	1
AM-225-D13	Pycsar	1
AM-187-J02	RM	2
AM-225-D06	RM	1
AM-276-E02	Pycsar	1
AM-286-D23	RM	1
AM-276-P06	PbeABCD	1
AM-276-P06	RM	1
AM-284-G07	DRT	1
AM-284-G07	Mza	1
AM-225-C05	Hma	1
AM-216-P08	RM	1
AM-216-P08	dXTPase	1
AM-235-G21	RM	1
AM-390-B11	AbiE	1
AM-390-B11	dXTPase	1
AM-334-P08	Zorya	1
AM-276-B19	Pycsar	1
AM-216-L21	RM	1
AM-216-L21	dXTPase	1
AM-235-D15	RM	1
AM-255-M06	RM	1
AM-276-P04	AbiU	1
AM-247-O02	Druantia	1
AM-201-M17	RM	1
AM-390-B14	dXTPase	1
AM-247-J18	Mza	1
AM-164-L23	dXTPase	1
AM-334-D03	RM	1
AM-334-D03	Pycsar	1
AM-164-K21	dXTPase	1
AM-388-E22	AbiE	1
AM-257-N11	Hma	1
AM-390-B18	AbiE	2
AM-390-N07	Her	1
AM-216-K09	RM	1
AM-216-K09	Mza	1
AM-216-K13	RM	1
AM-235-I15	dXTPase	1
AM-235-I15	Mza	1
AM-284-P21	Pycsar	1
AM-201-J14	Pycsar	1
AM-257-K09	RM	1
AM-280-J07	PbeABCD	1
AM-216-F10	Pycsar	1
AM-161-I17	RM	1
AM-276-K04	Pycsar	1
AM-235-K09	DRT	1
AM-264-J15	RM	1
AM-229-N18	dXTPase	1
AM-161-J21	Mza	1
AM-388-P09	GAO_29	1
AM-216-F16	RM	1
AM-257-G02	Mza	1
AM-164-A15	RM	1
AM-229-C09	RM	1
AM-247-E15	TerY	1
AM-388-P11	Viperin	2
AM-184-K11	dXTPase	1
AM-257-B22	RM	1
AM-229-C05	RM	1
AM-388-L14	DRT	1
AH-307-I16	RM	1
AH-302-I11	dXTPase	1
AH-562-E08	dXTPase	1
AM-280-J18	RM	1
AM-332-B16	dXTPase	1
AM-187-J20	RM	1
AH-562-D23	dXTPase	1
AH-562-D23	RM	1
AM-388-K16	Her	1
AM-262-F02	RM	1
AM-225-O04	dXTPase	1
AM-225-O04	RM	2
AM-249-J20	Hma	1
AM-225-C15	RM	1
AM-181-M19	RM	1
AG-538-K21	dXTPase	1
AH-307-J04	PbeABCD	1
AM-216-B20	RM	1
AM-235-K14	Pycsar	1
AM-255-D04	RM	1
AM-208-N04	Dpd	1
AM-181-P01	AbiE	1
AM-284-D23	RM	1
AM-332-B18	dXTPase	1
AM-216-L09	RM	1
AM-201-D20	RM	1
AM-201-D18	Pycsar	1
AM-161-M17	Mza	1
AM-208-P14	Zorya	1
AM-255-A01	RM	1
AM-255-A01	dXTPase	1
AH-468-K22	RM	1
AM-247-M15	Pycsar	1
AM-247-M15	Dnd	1
AM-284-C16	dXTPase	1
AM-284-C16	RM	1
AM-284-C14	Viperin	1
AH-611-L03	dXTPase	1
AM-390-K08	Zorya	1
AH-473-K13	Pycsar	1
AM-243-C18	PbeABCD	1
AG-538-L09	dXTPase	1
AM-262-G15	dXTPase	1
AM-390-E23	Cas	1
AM-390-E23	dXTPase	1
AM-388-C13	Viperin	1
AM-388-C13	Her	1
AM-388-C13	DRT	1
AM-249-K23	RM	1
AM-161-A03	RM	1
AM-216-K03	RM	1
AM-332-N05	dXTPase	1
AM-332-N05	Zorya	1
AG-538-L04	RM	1
AM-229-A08	dXTPase	1
AM-288-A15	dXTPase	1
AM-390-L22	dXTPase	1
AM-390-L22	Pif	1
AM-390-L16	AbiE	3
AM-390-L16	PbeABCD	1
AM-390-L16	Dnd	1
AM-388-N18	AbiE	1
AM-388-B16	Mza	1
AH-562-N09	RM	1
AM-390-K20	dXTPase	1
AM-216-B02	Pycsar	1
AM-286-I10	RM	1
AH-302-C15	dXTPase	1
AH-470-A16	Pycsar	1
AM-264-P04	dXTPase	1
AM-276-K21	Iet	1
AM-276-K21	RM	1
AM-210-I17	Mza	1
AM-276-E13	dXTPase	1
AM-255-N11	PbeABCD	1
AM-284-O03	RM	1
AH-470-E02	Pycsar	1
AM-235-K23	RM	1
AM-259-I16	AbiE	1
AM-280-G16	Iet	1
AH-562-C22	RM	1
AH-562-C22	dXTPase	1
AH-470-F18	RM	1
AM-161-M08	dXTPase	1
AM-284-M20	Gabija	1
AM-284-M20	Druantia	1
AH-573-N09	RM	1
AH-309-P06	dXTPase	1
AM-280-G15	Hma	1
AM-225-I09	Mza	1
AM-216-A18	Pycsar	1
AM-216-A18	Cas	1
AH-307-E06	AbiE	1
AM-243-F09	DRT	1
AM-243-F09	RM	1
AM-243-F09	Mza	1
AM-388-O09	Mza	1
AM-249-N20	dXTPase	1
AM-216-A20	RM	2
AM-255-N04	DRT	1
AM-181-M05	Zorya	1
AM-181-M05	RM	1
AM-164-I11	Pycsar	1
AM-187-K07	dXTPase	1
AM-201-M10	RM	1
AM-201-M10	dXTPase	1
AM-286-K03	Viperin	1
AM-255-C23	RM	1
AM-243-L18	DRT	1
AM-235-K05	RM	1
AM-286-J08	dXTPase	1
AM-334-O09	RM	1
AM-210-P19	RM	1
AM-161-M06	Dpd	1
AH-470-F09	Pycsar	1
AH-613-K08	RM	1
AM-210-P08	RM	1
AM-243-J21	RM	1
AM-390-D06	dXTPase	1
AM-181-K11	Hma	1
AH-611-P20	AbiE	1
AM-264-N08	dXTPase	1
AH-470-I11	Mza	1
AM-127-N21	Pycsar	1
AM-184-B03	Pycsar	1
AM-184-M06	RM	1
AM-130-P01	AbiE	1
AM-130-A10	RM	1
AM-161-N11	RM	1
AM-332-M17	DRT	1
AM-164-I10	RM	1
AM-130-C14	RM	1
AM-135-E04	RM	1
AM-130-M14	RM	1
AM-161-J06	PbeABCD	1
AM-158-J04	RM	1
AM-135-M22	dXTPase	1
AM-235-A11	PbeABCD	1
AM-135-I07	dXTPase	1
AM-135-I18	dXTPase	1
AM-181-C22	RM	1
AM-181-C22	PbeABCD	1
AM-135-C07	Pycsar	1
AM-184-B08	dXTPase	1
AM-138-J02	dXTPase	1
AM-243-C02	RM	1
AM-130-L04	dXTPase	1
AM-208-G13	dXTPase	1
AM-208-G13	RM	1
AM-201-L09	RM	1
AM-135-G04	dXTPase	1
AM-161-L15	RM	1
AM-135-C19	dXTPase	1
AM-135-M08	dXTPase	1
AM-138-A10	RM	1
AM-135-N07	RM	1
AM-135-N07	dXTPase	1
AM-161-B16	dXTPase	1
AM-161-B16	Pycsar	1
AM-181-E16	RM	1
AM-135-G15	RM	1
AM-161-K20	RM	1
AM-390-J16	AbiE	3
AM-135-O04	dXTPase	1
AM-138-G02	PbeABCD	1
AH-735-I09	dXTPase	1
AH-735-A08	DRT	1
AH-735-A08	dXTPase	1
AH-735-A11	dXTPase	1
AH-613-P04	Mza	1
AH-735-N06	RM	1
AH-735-B13	RM	1
AH-735-B20	RM	1
AH-735-B20	dXTPase	1
AH-735-A13	RM	1
AH-735-A13	PbeABCD	1
AH-735-C03	Mza	1
AH-735-N11	Mza	1
AH-735-A05	RM	1
AH-735-B11	RM	1
AH-735-A22	Pycsar	1
AM-118-A21	dXTPase	1
AM-118-A21	RM	1
AH-735-D15	RM	1
AH-735-C20	PbeABCD	1
AH-735-C20	Mza	2
AH-735-B23	dXTPase	1
AH-735-D04	dXTPase	1
AH-735-C17	dXTPase	1
AH-735-B03	dXTPase	1
AH-735-A16	dXTPase	1
AH-735-D20	RM	1
AH-735-A17	dXTPase	1
AH-982-A16	dXTPase	1
AH-735-C05	dXTPase	1
AH-888-L11	PbeABCD	1
AH-735-F16	dXTPase	1
AH-735-G16	dXTPase	1
AH-735-G16	RM	1
AH-735-G18	Pycsar	1
AH-991-I23	RM	1
AH-735-F11	dXTPase	1
AH-735-F11	RM	1
AH-735-E03	Pycsar	1
AH-735-L10	dXTPase	1
AM-332-L08	dXTPase	1
AM-332-L08	RM	1
AH-982-A18	PbeABCD	1
AH-735-G06	RM	2
AH-735-J03	RM	1
AH-735-J03	dXTPase	1
AH-735-G07	RM	1
AH-735-E13	RM	1
AH-735-A19	PbeABCD	1
AH-735-F14	dXTPase	1
AH-985-D02	dXTPase	1
AH-735-J05	RM	1
AH-991-M19	Pycsar	1
AH-991-L22	dXTPase	1
AH-735-J06	RM	1
AH-985-F16	dXTPase	1
AH-735-G09	dXTPase	1
AH-735-G11	RM	1
AH-735-F18	RM	1
AH-735-G03	RM	1
AM-124-P13	RM	1
AH-735-J15	RM	1
AM-390-G08	AbiE	1
AM-390-O20	AbiE	1
AM-127-F23	dXTPase	1
AH-888-B09	Dnd	1
AH-735-E02	RM	1
AH-735-E04	dXTPase	1
AH-735-E04	RM	1
AH-735-L16	RM	1
AH-735-L16	dXTPase	1
AH-982-N18	Pycsar	1
AH-735-L13	dXTPase	1
AH-735-M09	RM	1
AH-735-N10	Druantia	1
AH-888-D22	RM	1
AM-121-F21	RM	1
AH-735-K21	RM	1
AH-735-K14	RM	1
AH-735-L18	DRT	1
AH-735-O14	RM	1
AH-735-O14	dXTPase	1
AM-181-A22	Pycsar	1
AH-735-M17	RM	1
AH-735-K19	dXTPase	1
AH-985-I18	dXTPase	1
AH-982-D17	Pycsar	1
AH-735-L23	dXTPase	1
AH-735-J14	RM	1
AH-735-P11	Pycsar	1
AH-735-P13	Druantia	1
AH-562-A11	RM	1
AH-562-A11	dXTPase	1
AH-888-A11	Mza	1
AH-888-A19	RM	1
AH-985-G10	RM	1
AH-985-G10	dXTPase	1
AM-121-G21	Pycsar	1
AH-888-C08	RM	1
AH-888-C08	PbeABCD	1
AH-888-C08	Pycsar	1
AH-888-C09	RM	1
AH-888-C10	RM	1
AH-888-C10	dXTPase	1
AH-888-D05	dXTPase	1
AM-118-C11	dXTPase	1
AH-888-O23	PbeABCD	1
AH-982-G23	Pycsar	1
AH-888-D15	dXTPase	1
AH-888-P18	Mza	1
AH-888-C18	dXTPase	1
AM-135-N10	dXTPase	1
AH-735-J19	Zorya	1
AH-985-C23	RM	2
AH-888-D11	dXTPase	1
AM-124-A23	Druantia	1
AH-982-A15	Pycsar	1
AH-988-F10	dXTPase	1
AM-118-M08	Hma	1
AH-982-A23	RM	2
AH-982-B04	dXTPase	1
AH-982-B09	dXTPase	1
AH-982-C13	RM	1
AH-302-I15	Mza	2
AH-982-C21	dXTPase	1
AH-985-K20	PbeABCD	1
AM-135-F21	RM	1
AH-735-N02	RM	1
AH-982-G09	RM	1
AH-982-G18	RM	1
AH-991-I18	Mza	1
AH-982-G22	Mza	1
AM-127-O19	Mza	1
AH-982-I08	Mza	1
AH-982-I14	RM	1
AH-982-I14	dXTPase	1
AH-982-J15	dXTPase	1
AH-982-J15	RM	1
AM-127-C18	RM	1
AM-135-A23	Thoeris	1
AH-982-K21	Pycsar	1
AH-982-L14	Mza	1
